-------------------------------------------------------------------------------
Unless stated otherwise, all data in the OATH Dataset is licensed under a
<a href="https://creativecommons.org/licenses/by/4.0/">Creative Commons 4.0 
Attribution License (CC BY 4.0)</a> and the accompanying source code is 
licensed under a <a href="https://opensource.org/licenses/BSD-2-Clause">
BSD-2-Clause License</a>.
In particular, all actual image data included in the tarball are modified from 
the <a href="https://www.nasa.gov/mission_pages/themis/spacecraft/asi.html">
THEMIS all-sky imagers </a>.

We thank H. Frey for giving us permission to include these data.
Copyright for these data remains with NASA.

We acknowledge NASA contract NAS5-02099 and V. Angelopoulos for use of data 
from the THEMIS Mission. Specifically: S. Mende and E. Donovan for use of the
ASI data, the CSA for logistical support in fielding and data retrieval from
the GBO stations, and NSF for support of GIMNAST through grant AGS-1004736.
-------------------------------------------------------------------------------
class2,class6,picNum,picType,rotAng
0,0,03023,arc,045
0,0,03024,arc,201
0,0,03025,arc,298
0,0,03026,arc,343
0,0,03027,arc,014
0,0,03028,arc,290
0,0,03029,arc,109
0,0,03030,arc,253
0,0,03031,arc,231
0,0,03032,arc,110
0,0,03033,arc,111
0,2,03034,discrete,057
0,2,03035,discrete,118
0,2,03036,discrete,044
0,2,03037,discrete,166
0,2,03038,discrete,294
0,2,03039,discrete,159
0,2,03040,discrete,154
0,2,03041,discrete,337
0,1,03042,diffuse,178
0,1,03043,diffuse,281
0,1,03044,diffuse,014
0,1,03045,diffuse,005
0,1,03046,diffuse,013
0,1,03047,diffuse,110
0,1,03048,diffuse,151
0,1,03049,diffuse,328
0,1,03050,diffuse,288
0,1,03051,diffuse,284
0,1,03052,diffuse,244
0,1,03053,diffuse,147
0,1,03054,diffuse,123
0,1,03055,diffuse,124
0,1,03056,diffuse,318
0,1,03057,diffuse,209
0,1,03058,diffuse,213
0,1,03059,diffuse,001
0,1,03060,diffuse,299
0,1,03061,diffuse,099
0,1,03062,diffuse,343
0,1,03063,diffuse,300
0,1,03064,diffuse,154
0,1,03065,diffuse,331
0,1,03066,diffuse,277
0,1,03067,diffuse,344
0,1,03068,diffuse,122
0,1,03069,diffuse,008
0,1,03070,diffuse,106
0,1,03071,diffuse,245
0,1,03072,diffuse,316
0,1,03073,diffuse,357
0,1,03074,diffuse,340
0,1,03075,diffuse,111
0,1,03076,diffuse,165
0,1,03077,diffuse,046
0,1,03078,diffuse,095
0,1,03079,diffuse,244
0,1,03080,diffuse,022
0,1,03081,diffuse,167
0,1,03082,diffuse,171
0,1,03083,diffuse,212
0,1,03084,diffuse,005
0,1,03085,diffuse,221
0,1,03086,diffuse,068
0,1,03087,diffuse,230
0,1,03088,diffuse,137
0,1,03089,diffuse,096
0,1,03090,diffuse,321
0,1,03091,diffuse,315
0,1,03092,diffuse,136
0,1,03093,diffuse,271
0,1,03094,diffuse,056
0,1,03095,diffuse,329
0,1,03096,diffuse,059
0,1,03097,diffuse,263
0,1,03098,diffuse,251
0,1,03099,diffuse,347
0,1,03100,diffuse,151
0,1,03101,diffuse,157
0,1,03102,diffuse,022
0,1,03103,diffuse,272
0,1,03104,diffuse,218
0,1,03105,diffuse,064
0,1,03106,diffuse,117
1,5,03107,noaurora,114
1,5,03108,noaurora,096
1,5,03109,noaurora,238
1,5,03110,noaurora,358
1,3,03111,cloudy,244
1,3,03112,cloudy,022
1,3,03113,cloudy,167
1,3,03114,cloudy,171
1,3,03115,cloudy,212
1,3,03116,cloudy,005
1,3,03117,cloudy,221
1,3,03118,cloudy,068
1,3,03119,cloudy,230
1,3,03120,cloudy,137
1,3,03121,cloudy,096
1,3,03122,cloudy,321
1,3,03123,cloudy,315
1,3,03124,cloudy,136
1,3,03125,cloudy,271
1,3,03126,cloudy,056
1,3,03127,cloudy,329
1,3,03128,cloudy,059
1,3,03129,cloudy,263
1,3,03130,cloudy,251
1,3,03131,cloudy,347
1,3,03132,cloudy,151
1,3,03133,cloudy,157
1,3,03134,cloudy,022
1,5,03135,noaurora,030
1,5,03136,noaurora,183
1,5,03137,noaurora,170
1,5,03138,noaurora,067
1,5,03139,noaurora,079
1,5,03140,noaurora,010
1,5,03141,noaurora,062
1,3,03142,cloudy,272
1,3,03143,cloudy,218
1,3,03144,cloudy,064
1,3,03145,cloudy,117
1,3,03146,cloudy,194
1,3,03147,cloudy,255
1,3,03148,cloudy,342
1,3,03149,cloudy,282
1,3,03150,cloudy,301
1,3,03151,cloudy,307
1,3,03152,cloudy,114
1,3,03153,cloudy,096
1,3,03154,cloudy,238
1,3,03155,cloudy,358
1,3,03156,cloudy,030
1,3,03157,cloudy,183
1,3,03158,cloudy,170
1,3,03159,cloudy,067
1,3,03160,cloudy,079
1,3,03161,cloudy,010
1,3,03162,cloudy,062
1,3,03163,cloudy,320
1,3,03164,cloudy,344
1,3,03165,cloudy,018
1,3,03166,cloudy,017
1,3,03167,cloudy,213
1,3,03168,cloudy,182
1,3,03169,cloudy,352
1,3,03170,cloudy,065
1,3,03171,cloudy,290
1,3,03172,cloudy,095
1,3,03173,cloudy,179
1,3,03174,cloudy,310
1,3,03175,cloudy,077
1,3,03176,cloudy,016
1,3,03177,cloudy,184
1,3,03178,cloudy,073
1,3,03179,cloudy,017
1,3,03180,cloudy,156
1,3,03181,cloudy,265
1,3,03182,cloudy,358
1,3,03183,cloudy,115
1,3,03184,cloudy,199
1,3,03185,cloudy,016
1,3,03186,cloudy,165
1,3,03187,cloudy,357
1,3,03188,cloudy,339
1,3,03189,cloudy,290
1,3,03190,cloudy,220
1,3,03191,cloudy,011
1,3,03192,cloudy,312
1,3,03193,cloudy,320
1,3,03194,cloudy,236
1,3,03195,cloudy,249
1,3,03196,cloudy,124
1,3,03197,cloudy,150
1,3,03198,cloudy,228
1,3,03199,cloudy,122
1,3,03200,cloudy,241
1,3,03201,cloudy,090
1,3,03202,cloudy,018
1,3,03203,cloudy,337
1,3,03204,cloudy,163
1,3,03205,cloudy,350
1,4,03206,moon,076
1,4,03207,moon,342
1,4,03208,moon,249
1,4,03209,moon,075
1,4,03210,moon,033
1,4,03211,moon,008
1,4,03212,moon,291
1,4,03213,moon,306
1,4,03214,moon,305
1,4,03215,moon,006
1,4,03216,moon,118
1,4,03217,moon,272
1,4,03218,moon,201
1,4,03219,moon,097
1,4,03220,moon,039
1,4,03221,moon,036
1,4,03222,moon,172
1,4,03223,moon,178
1,4,03224,moon,292
1,4,03225,moon,146
1,4,03226,moon,006
1,4,03227,moon,222
1,4,03228,moon,159
1,4,03229,moon,254
1,4,03230,moon,093
1,4,03231,moon,013
1,4,03232,moon,222
1,4,03233,moon,270
1,4,03234,moon,029
1,4,03235,moon,356
1,4,03236,moon,103
1,4,03237,moon,082
1,4,03238,moon,291
1,4,03239,moon,248
1,4,03240,moon,147
1,4,03241,moon,318
1,4,03242,moon,063
1,4,03243,moon,131
1,4,03244,moon,004
1,4,03245,moon,143
1,4,03246,moon,281
1,4,03247,moon,041
1,4,03248,moon,258
1,4,03249,moon,187
1,4,03250,moon,030
1,4,03251,moon,358
1,4,03252,moon,149
1,4,03253,moon,032
1,4,03254,moon,034
1,4,03255,moon,310
1,4,03256,moon,162
1,4,03257,moon,018
1,4,03258,moon,133
1,3,03259,cloudy,357
1,3,03260,cloudy,117
1,3,03261,cloudy,082
1,3,03262,cloudy,138
1,3,03263,cloudy,186
1,3,03264,cloudy,088
1,3,03265,cloudy,134
1,3,03266,cloudy,064
1,3,03267,cloudy,184
1,3,03268,cloudy,057
1,3,03269,cloudy,135
1,3,03270,cloudy,268
1,3,03271,cloudy,354
1,3,03272,cloudy,278
1,3,03273,cloudy,230
1,3,03274,cloudy,048
1,3,03275,cloudy,183
1,3,03276,cloudy,048
1,3,03277,cloudy,062
1,3,03278,cloudy,049
1,3,03279,cloudy,171
1,3,03280,cloudy,231
1,3,03281,cloudy,098
1,3,03282,cloudy,106
1,3,03283,cloudy,334
0,0,03284,arc,315
0,0,03285,arc,163
0,0,03286,arc,061
0,0,03287,arc,184
0,0,03288,arc,169
0,0,03289,arc,201
1,3,03290,cloudy,193
1,3,03291,cloudy,258
1,3,03292,cloudy,033
1,3,03293,cloudy,048
1,3,03294,cloudy,153
1,3,03295,cloudy,031
1,3,03296,cloudy,153
1,3,03297,cloudy,230
1,3,03298,cloudy,040
1,3,03299,cloudy,210
1,3,03300,cloudy,020
1,3,03301,cloudy,002
1,3,03302,cloudy,040
1,3,03303,cloudy,309
1,3,03304,cloudy,154
1,3,03305,cloudy,239
1,3,03306,cloudy,166
1,3,03307,cloudy,287
1,3,03308,cloudy,305
1,3,03309,cloudy,339
1,3,03310,cloudy,211
1,3,03311,cloudy,163
1,3,03312,cloudy,076
1,3,03313,cloudy,266
1,3,03314,cloudy,152
1,3,03315,cloudy,156
1,3,03316,cloudy,275
1,3,03317,cloudy,007
1,5,03318,noaurora,320
1,5,03319,noaurora,344
1,5,03320,noaurora,018
1,5,03321,noaurora,017
1,5,03322,noaurora,213
1,5,03323,noaurora,182
1,5,03324,noaurora,352
1,5,03325,noaurora,065
1,5,03326,noaurora,290
1,5,03327,noaurora,095
1,5,03328,noaurora,179
1,5,03329,noaurora,310
1,5,03330,noaurora,077
1,5,03331,noaurora,016
1,5,03332,noaurora,184
1,5,03333,noaurora,073
1,5,03334,noaurora,017
1,5,03335,noaurora,156
1,5,03336,noaurora,265
1,5,03337,noaurora,358
1,5,03338,noaurora,115
1,5,03339,noaurora,199
1,5,03340,noaurora,016
1,5,03341,noaurora,165
0,0,03342,arc,232
0,0,03343,arc,228
0,0,03344,arc,255
0,0,03345,arc,316
0,0,03346,arc,150
0,0,03347,arc,274
0,0,03348,arc,043
0,0,03349,arc,305
0,0,03350,arc,047
0,0,03351,arc,127
0,0,03352,arc,104
0,0,03353,arc,067
0,0,03354,arc,164
0,0,03355,arc,081
0,0,03356,arc,035
0,0,03357,arc,294
0,0,03358,arc,203
0,0,03359,arc,047
0,0,03360,arc,043
0,0,03361,arc,081
0,0,03362,arc,187
0,0,03363,arc,055
0,0,03364,arc,255
0,0,03365,arc,287
0,0,03366,arc,252
0,0,03367,arc,013
0,0,03368,arc,051
0,0,03369,arc,170
0,0,03370,arc,024
0,0,03371,arc,106
0,0,03372,arc,132
0,0,03373,arc,086
0,0,03374,arc,332
0,0,03375,arc,255
0,0,03376,arc,266
0,0,03377,arc,122
0,0,03378,arc,111
0,0,03379,arc,052
0,0,03380,arc,283
0,0,03381,arc,302
0,0,03382,arc,342
0,0,03383,arc,277
0,0,03384,arc,270
0,0,03385,arc,017
0,0,03386,arc,075
0,0,03387,arc,290
0,0,03388,arc,105
0,0,03389,arc,238
0,0,03390,arc,253
0,0,03391,arc,039
0,0,03392,arc,095
0,0,03393,arc,006
0,0,03394,arc,077
0,0,03395,arc,028
0,0,03396,arc,341
0,0,03397,arc,020
0,0,03398,arc,225
0,0,03399,arc,299
0,0,03400,arc,074
0,0,03401,arc,318
0,0,03402,arc,309
0,0,03403,arc,161
0,0,03404,arc,162
0,0,03405,arc,159
0,0,03406,arc,149
0,0,03407,arc,177
0,0,03408,arc,063
0,0,03409,arc,193
0,0,03410,arc,200
0,0,03411,arc,200
0,0,03412,arc,291
0,0,03413,arc,348
0,0,03414,arc,154
0,0,03415,arc,144
0,0,03416,arc,022
0,0,03417,arc,316
0,0,03418,arc,117
0,0,03419,arc,152
0,0,03420,arc,177
0,0,03421,arc,143
0,0,03422,arc,073
0,0,03423,arc,112
0,0,03424,arc,137
0,0,03425,arc,236
0,0,03426,arc,202
0,0,03427,arc,250
0,0,03428,arc,116
0,0,03429,arc,014
0,0,03430,arc,182
0,0,03431,arc,115
0,0,03432,arc,201
0,0,03433,arc,252
0,0,03434,arc,175
0,0,03435,arc,263
0,2,03436,discrete,174
0,2,03437,discrete,168
0,2,03438,discrete,063
0,2,03439,discrete,299
0,2,03440,discrete,110
0,2,03441,discrete,049
0,2,03442,discrete,202
0,2,03443,discrete,196
0,2,03444,discrete,176
0,2,03445,discrete,138
0,0,03446,arc,213
0,0,03447,arc,021
0,0,03448,arc,267
0,0,03449,arc,298
0,0,03450,arc,068
0,0,03451,arc,103
0,0,03452,arc,185
0,0,03453,arc,358
0,0,03454,arc,092
0,0,03455,arc,188
0,0,03456,arc,350
0,0,03457,arc,168
0,0,03458,arc,046
0,0,03459,arc,149
0,0,03460,arc,086
0,0,03461,arc,265
0,0,03462,arc,209
0,0,03463,arc,117
0,0,03464,arc,040
0,0,03465,arc,246
0,0,03466,arc,100
0,0,03467,arc,221
0,0,03468,arc,017
1,5,03469,noaurora,357
1,5,03470,noaurora,339
1,5,03471,noaurora,290
1,5,03472,noaurora,220
1,5,03473,noaurora,011
1,5,03474,noaurora,312
1,5,03475,noaurora,320
1,5,03476,noaurora,236
1,5,03477,noaurora,249
1,5,03478,noaurora,124
1,5,03479,noaurora,150
1,5,03480,noaurora,228
1,5,03481,noaurora,122
1,5,03482,noaurora,241
1,5,03483,noaurora,090
1,5,03484,noaurora,018
1,5,03485,noaurora,337
1,5,03486,noaurora,163
1,5,03487,noaurora,350
1,5,03488,noaurora,357
1,5,03489,noaurora,117
1,5,03490,noaurora,082
1,5,03491,noaurora,138
0,2,03492,discrete,300
0,2,03493,discrete,234
0,2,03494,discrete,032
0,2,03495,discrete,035
0,2,03496,discrete,029
0,2,03497,discrete,352
0,2,03498,discrete,055
0,2,03499,discrete,145
0,2,03500,discrete,278
0,2,03501,discrete,088
0,2,03502,discrete,274
0,2,03503,discrete,054
0,2,03504,discrete,259
0,2,03505,discrete,170
0,2,03506,discrete,243
0,2,03507,discrete,114
0,2,03508,discrete,114
0,2,03509,discrete,316
0,2,03510,discrete,315
0,2,03511,discrete,014
0,2,03512,discrete,265
0,2,03513,discrete,355
0,2,03514,discrete,137
0,2,03515,discrete,112
0,2,03516,discrete,320
0,2,03517,discrete,117
0,2,03518,discrete,013
0,2,03519,discrete,084
0,2,03520,discrete,053
0,2,03521,discrete,288
0,2,03522,discrete,060
0,2,03523,discrete,072
0,2,03524,discrete,096
0,2,03525,discrete,085
0,2,03526,discrete,327
0,2,03527,discrete,026
0,2,03528,discrete,146
0,2,03529,discrete,352
0,2,03530,discrete,001
0,2,03531,discrete,147
0,2,03532,discrete,048
0,2,03533,discrete,057
0,2,03534,discrete,245
0,2,03535,discrete,237
0,2,03536,discrete,271
0,2,03537,discrete,247
0,2,03538,discrete,046
0,2,03539,discrete,205
0,2,03540,discrete,195
0,2,03541,discrete,072
0,2,03542,discrete,207
0,2,03543,discrete,049
0,2,03544,discrete,005
0,2,03545,discrete,167
0,2,03546,discrete,254
0,2,03547,discrete,143
0,2,03548,discrete,016
0,2,03549,discrete,119
0,2,03550,discrete,166
0,2,03551,discrete,129
0,2,03552,discrete,150
0,2,03553,discrete,269
0,2,03554,discrete,319
0,2,03555,discrete,195
0,2,03556,discrete,309
0,2,03557,discrete,153
0,2,03558,discrete,213
0,2,03559,discrete,255
0,2,03560,discrete,213
0,2,03561,discrete,106
0,2,03562,discrete,339
0,2,03563,discrete,157
0,2,03564,discrete,158
0,2,03565,discrete,155
0,2,03566,discrete,260
0,2,03567,discrete,169
0,2,03568,discrete,170
0,2,03569,discrete,041
0,1,03570,diffuse,194
0,1,03571,diffuse,255
0,1,03572,diffuse,342
0,1,03573,diffuse,282
0,1,03574,diffuse,301
0,1,03575,diffuse,307
0,1,03576,diffuse,114
0,1,03577,diffuse,096
0,1,03578,diffuse,238
0,1,03579,diffuse,358
0,1,03580,diffuse,030
0,1,03581,diffuse,183
0,1,03582,diffuse,170
0,1,03583,diffuse,067
0,1,03584,diffuse,079
0,1,03585,diffuse,010
0,1,03586,diffuse,062
0,1,03587,diffuse,320
0,1,03588,diffuse,344
0,1,03589,diffuse,018
0,2,03590,discrete,258
0,2,03591,discrete,315
0,2,03592,discrete,067
0,2,03593,discrete,300
0,2,03594,discrete,152
0,2,03595,discrete,244
0,2,03596,discrete,353
0,2,03597,discrete,350
0,2,03598,discrete,302
0,2,03599,discrete,278
0,2,03600,discrete,212
0,2,03601,discrete,323
0,2,03602,discrete,222
0,2,03603,discrete,220
0,2,03604,discrete,202
0,2,03605,discrete,251
0,2,03606,discrete,200
0,2,03607,discrete,225
0,2,03608,discrete,232
0,2,03609,discrete,094
0,2,03610,discrete,290
0,2,03611,discrete,283
0,2,03612,discrete,016
0,2,03613,discrete,112
0,2,03614,discrete,111
0,2,03615,discrete,333
0,2,03616,discrete,089
0,2,03617,discrete,115
0,2,03618,discrete,120
0,2,03619,discrete,161
0,2,03620,discrete,357
0,2,03621,discrete,258
0,2,03622,discrete,253
0,2,03623,discrete,167
0,2,03624,discrete,070
0,2,03625,discrete,169
0,2,03626,discrete,025
1,5,03627,noaurora,186
1,5,03628,noaurora,088
1,5,03629,noaurora,134
1,5,03630,noaurora,064
1,5,03631,noaurora,184
1,5,03632,noaurora,057
1,5,03633,noaurora,135
1,5,03634,noaurora,268
1,5,03635,noaurora,354
1,5,03636,noaurora,278
1,5,03637,noaurora,230
1,5,03638,noaurora,048
1,5,03639,noaurora,183
0,2,03640,discrete,190
0,2,03641,discrete,260
0,2,03642,discrete,217
0,2,03643,discrete,150
0,2,03644,discrete,139
0,2,03645,discrete,147
0,2,03646,discrete,116
0,2,03647,discrete,100
0,2,03648,discrete,157
0,2,03649,discrete,180
0,2,03650,discrete,283
0,2,03651,discrete,070
0,2,03652,discrete,342
0,2,03653,discrete,093
1,5,03654,noaurora,048
1,5,03655,noaurora,062
1,5,03656,noaurora,049
1,5,03657,noaurora,171
1,5,03658,noaurora,231
1,5,03659,noaurora,098
1,5,03660,noaurora,106
1,5,03661,noaurora,334
1,5,03662,noaurora,193
1,5,03663,noaurora,258
1,5,03664,noaurora,033
1,5,03665,noaurora,048
1,5,03666,noaurora,153
1,5,03667,noaurora,031
1,5,03668,noaurora,153
1,5,03669,noaurora,230
1,5,03670,noaurora,040
1,5,03671,noaurora,210
1,5,03672,noaurora,020
1,5,03673,noaurora,002
1,5,03674,noaurora,040
1,5,03675,noaurora,309
1,5,03676,noaurora,154
1,5,03677,noaurora,239
1,5,03678,noaurora,166
1,5,03679,noaurora,287
1,5,03680,noaurora,305
1,5,03681,noaurora,339
1,5,03682,noaurora,211
1,5,03683,noaurora,163
1,5,03684,noaurora,076
1,5,03685,noaurora,266
1,5,03686,noaurora,152
1,5,03687,noaurora,156
1,5,03688,noaurora,275
1,5,03689,noaurora,007
0,0,03690,arc,015
0,0,03691,arc,310
0,0,03692,arc,327
0,0,03693,arc,262
0,0,03694,arc,284
0,0,03695,arc,072
0,0,03696,arc,031
0,0,03697,arc,031
0,2,03698,discrete,261
0,2,03699,discrete,333
0,2,03700,discrete,182
0,2,03701,discrete,276
0,2,03702,discrete,358
0,2,03703,discrete,306
0,2,03704,discrete,355
0,2,03705,discrete,240
0,2,03706,discrete,121
0,2,03707,discrete,059
0,2,03708,discrete,198
0,2,03709,discrete,107
0,2,03710,discrete,352
0,2,03711,discrete,016
0,2,03712,discrete,211
0,2,03713,discrete,172
0,2,03714,discrete,058
0,2,03715,discrete,233
0,2,03716,discrete,090
0,2,03717,discrete,349
0,2,03718,discrete,016
0,2,03719,discrete,088
0,1,03720,diffuse,017
0,1,03721,diffuse,213
0,1,03722,diffuse,182
0,1,03723,diffuse,352
0,1,03724,diffuse,065
0,1,03725,diffuse,290
0,1,03726,diffuse,095
0,1,03727,diffuse,179
0,1,03728,diffuse,310
0,1,03729,diffuse,077
0,1,03730,diffuse,016
0,1,03731,diffuse,184
0,1,03732,diffuse,073
0,1,03733,diffuse,017
0,1,03734,diffuse,156
0,1,03735,diffuse,265
0,1,03736,diffuse,358
0,2,03737,discrete,286
0,2,03738,discrete,140
0,2,03739,discrete,058
0,2,03740,discrete,298
0,2,03741,discrete,055
0,2,03742,discrete,095
0,2,03743,discrete,031
0,2,03744,discrete,348
0,2,03745,discrete,280
0,2,03746,discrete,357
0,2,03747,discrete,284
0,2,03748,discrete,258
0,2,03749,discrete,031
0,2,03750,discrete,252
0,2,03751,discrete,014
0,2,03752,discrete,279
0,2,03753,discrete,080
0,2,03754,discrete,155
0,2,03755,discrete,046
0,2,03756,discrete,089
0,2,03757,discrete,304
0,2,03758,discrete,286
0,2,03759,discrete,095
0,2,03760,discrete,306
0,2,03761,discrete,027
0,2,03762,discrete,278
0,2,03763,discrete,029
0,2,03764,discrete,032
0,2,03765,discrete,081
0,0,03766,arc,057
0,0,03767,arc,044
0,0,03768,arc,056
0,0,03769,arc,336
0,0,03770,arc,101
0,0,03771,arc,224
0,0,03772,arc,169
0,0,03773,arc,077
0,0,03774,arc,006
0,0,03775,arc,269
0,0,03776,arc,306
0,0,03777,arc,201
0,0,03778,arc,240
0,0,03779,arc,352
0,0,03780,arc,186
0,0,03781,arc,142
0,0,03782,arc,125
0,0,03783,arc,234
0,0,03784,arc,051
0,0,03785,arc,246
0,0,03786,arc,219
0,1,03787,diffuse,115
0,1,03788,diffuse,199
0,1,03789,diffuse,016
0,1,03790,diffuse,165
0,1,03791,diffuse,357
0,1,03792,diffuse,339
0,1,03793,diffuse,290
0,1,03794,diffuse,220
0,1,03795,diffuse,011
0,1,03796,diffuse,312
0,1,03797,diffuse,320
0,1,03798,diffuse,236
0,1,03799,diffuse,249
0,1,03800,diffuse,124
0,0,03801,arc,027
0,0,03802,arc,049
0,0,03803,arc,081
0,0,03804,arc,319
0,0,03805,arc,178
0,0,03806,arc,281
0,0,03807,arc,014
0,0,03808,arc,005
0,0,03809,arc,013
0,0,03810,arc,110
0,0,03811,arc,151
0,0,03812,arc,328
0,0,03813,arc,288
0,0,03814,arc,284
0,0,03815,arc,244
0,0,03816,arc,147
0,0,03817,arc,123
0,0,03818,arc,124
0,0,03819,arc,318
0,0,03820,arc,209
0,0,03821,arc,213
0,0,03822,arc,001
0,0,03823,arc,299
0,0,03824,arc,099
0,0,03825,arc,343
0,0,03826,arc,300
0,0,03827,arc,154
0,0,03828,arc,331
0,0,03829,arc,277
0,0,03830,arc,344
0,0,03831,arc,122
0,0,03832,arc,008
0,0,03833,arc,106
0,0,03834,arc,245
0,2,03835,discrete,127
0,2,03836,discrete,298
0,2,03837,discrete,101
0,2,03838,discrete,030
0,2,03839,discrete,242
0,2,03840,discrete,006
0,2,03841,discrete,347
0,2,03842,discrete,174
0,2,03843,discrete,334
0,2,03844,discrete,003
0,2,03845,discrete,194
0,2,03846,discrete,157
0,2,03847,discrete,116
0,2,03848,discrete,135
0,2,03849,discrete,304
0,2,03850,discrete,335
0,2,03851,discrete,318
0,2,03852,discrete,133
0,2,03853,discrete,184
0,2,03854,discrete,349
0,2,03855,discrete,066
0,2,03856,discrete,099
0,2,03857,discrete,345
0,2,03858,discrete,069
0,2,03859,discrete,155
0,2,03860,discrete,356
0,2,03861,discrete,233
0,2,03862,discrete,068
0,2,03863,discrete,054
0,2,03864,discrete,054
0,2,03865,discrete,028
0,1,03866,diffuse,150
0,1,03867,diffuse,228
0,1,03868,diffuse,122
0,1,03869,diffuse,241
0,1,03870,diffuse,090
0,1,03871,diffuse,018
0,1,03872,diffuse,337
0,1,03873,diffuse,163
0,1,03874,diffuse,350
1,5,03875,noaurora,240
0,0,03876,arc,316
0,0,03877,arc,357
0,0,03878,arc,340
0,0,03879,arc,111
0,0,03880,arc,165
0,0,03881,arc,046
0,0,03882,arc,095
0,0,03883,arc,244
0,0,03884,arc,022
0,0,03885,arc,167
0,0,03886,arc,171
0,0,03887,arc,212
0,0,03888,arc,005
0,0,03889,arc,221
0,0,03890,arc,068
0,0,03891,arc,230
0,0,03892,arc,137
0,1,03893,diffuse,357
0,1,03894,diffuse,117
0,1,03895,diffuse,082
0,1,03896,diffuse,138
0,1,03897,diffuse,186
0,1,03898,diffuse,088
0,1,03899,diffuse,134
0,1,03900,diffuse,064
0,1,03901,diffuse,184
0,1,03902,diffuse,057
0,1,03903,diffuse,135
0,1,03904,diffuse,268
0,1,03905,diffuse,354
0,1,03906,diffuse,278
0,0,03907,arc,096
0,0,03908,arc,321
0,0,03909,arc,315
0,0,03910,arc,136
0,0,03911,arc,271
0,0,03912,arc,056
0,0,03913,arc,329
0,0,03914,arc,059
0,0,03915,arc,263
0,0,03916,arc,251
0,0,03917,arc,347
0,0,03918,arc,151
0,0,03919,arc,157
0,0,03920,arc,022
0,0,03921,arc,272
0,2,03922,discrete,224
0,2,03923,discrete,308
1,5,03924,noaurora,073
1,5,03925,noaurora,034
1,5,03926,noaurora,218
0,0,03927,arc,218
0,0,03928,arc,064
0,0,03929,arc,117
1,5,03930,noaurora,043
1,5,03931,noaurora,102
1,5,03932,noaurora,165
1,5,03933,noaurora,047
1,5,03934,noaurora,033
1,5,03935,noaurora,252
1,5,03936,noaurora,305
1,5,03937,noaurora,113
1,5,03938,noaurora,326
1,5,03939,noaurora,282
1,5,03940,noaurora,070
1,5,03941,noaurora,270
1,5,03942,noaurora,124
1,5,03943,noaurora,245
1,5,03944,noaurora,347
0,1,03945,diffuse,230
0,1,03946,diffuse,048
0,1,03947,diffuse,183
0,1,03948,diffuse,048
0,1,03949,diffuse,062
0,1,03950,diffuse,049
1,5,03951,noaurora,130
1,5,03952,noaurora,232
1,5,03953,noaurora,155
1,5,03954,noaurora,267
1,5,03955,noaurora,181
0,1,03956,diffuse,171
0,1,03957,diffuse,231
0,1,03958,diffuse,098
0,1,03959,diffuse,106
0,1,03960,diffuse,334
0,1,03961,diffuse,193
0,1,03962,diffuse,258
0,1,03963,diffuse,033
1,5,03964,noaurora,229
0,0,03965,arc,194
0,0,03966,arc,255
0,0,03967,arc,342
0,0,03968,arc,282
0,0,03969,arc,301
0,0,03970,arc,307
0,0,03971,arc,114
1,3,03972,cloudy,240
1,3,03973,cloudy,073
1,3,03974,cloudy,034
1,3,03975,cloudy,218
1,3,03976,cloudy,043
1,3,03977,cloudy,102
1,3,03978,cloudy,165
1,3,03979,cloudy,047
1,3,03980,cloudy,033
1,3,03981,cloudy,252
1,3,03982,cloudy,305
1,3,03983,cloudy,113
1,3,03984,cloudy,326
1,3,03985,cloudy,282
1,3,03986,cloudy,070
1,3,03987,cloudy,270
1,3,03988,cloudy,124
1,3,03989,cloudy,245
1,3,03990,cloudy,347
1,3,03991,cloudy,130
1,3,03992,cloudy,232
1,3,03993,cloudy,155
1,3,03994,cloudy,267
1,3,03995,cloudy,181
1,3,03996,cloudy,229
1,3,03997,cloudy,211
1,3,03998,cloudy,199
1,5,03999,noaurora,211
1,5,04000,noaurora,199
1,5,04001,noaurora,248
1,5,04002,noaurora,310
1,5,04003,noaurora,173
1,5,04004,noaurora,314
1,5,04005,noaurora,083
1,5,04006,noaurora,260
1,5,04007,noaurora,261
1,5,04008,noaurora,097
1,5,04009,noaurora,276
1,5,04010,noaurora,332
1,5,04011,noaurora,157
1,5,04012,noaurora,297
1,5,04013,noaurora,288
1,5,04014,noaurora,264
1,5,04015,noaurora,313
1,5,04016,noaurora,172
1,5,04017,noaurora,291
1,5,04018,noaurora,322
1,5,04019,noaurora,095
1,5,04020,noaurora,020
1,5,04021,noaurora,296
1,5,04022,noaurora,209
1,5,04023,noaurora,108
1,5,04024,noaurora,333
1,5,04025,noaurora,003
1,5,04026,noaurora,122
1,5,04027,noaurora,062
1,4,04028,moon,230
1,4,04029,moon,022
1,4,04030,moon,321
1,4,04031,moon,158
1,4,04032,moon,258
1,4,04033,moon,298
1,4,04034,moon,327
1,4,04035,moon,045
1,4,04036,moon,201
1,4,04037,moon,298
1,4,04038,moon,343
1,4,04039,moon,014
1,4,04040,moon,290
1,4,04041,moon,109
1,4,04042,moon,253
1,4,04043,moon,231
1,4,04044,moon,110
1,4,04045,moon,111
1,4,04046,moon,315
1,4,04047,moon,163
1,4,04048,moon,061
1,4,04049,moon,184
1,4,04050,moon,169
1,4,04051,moon,201
1,4,04052,moon,232
1,4,04053,moon,228
